,,,EV_01,AEL_01,PEMEL_01
period1,sc01,t7715, 10 ,,
period1,sc01,t7716, 10 ,,
period1,sc01,t7717, 10 ,,
period1,sc01,t7718, 10 ,,
period1,sc01,t7719, 10 ,,
period1,sc01,t7720, 10 ,,
period1,sc01,t7721, 10 ,,
period1,sc01,t7722, 10 ,,
period1,sc01,t7723, 25 ,,
period1,sc01,t7724, 10 ,,
period1,sc01,t7725, 10 ,,
period1,sc01,t7726, 10 ,,
period1,sc01,t7727, 10 ,,
period1,sc01,t7728, 10 ,,
period1,sc01,t7729, 10 ,,
period1,sc01,t7730, 10 ,,
period1,sc01,t7731, 10 ,,
period1,sc01,t7732, 10 ,,
period1,sc01,t7733, 10 ,,
period1,sc01,t7734, 10 ,,
period1,sc01,t7735, 35 ,,
period1,sc01,t7736, 10 ,,
period1,sc01,t7737, 10 ,,
period1,sc01,t7738, 10 ,,
period1,sc01,t7739, 10 ,,
period1,sc01,t7740, 10 ,,
period1,sc01,t7741, 10 ,,
period1,sc01,t7742, 10 ,,
period1,sc01,t7743, 10 ,,
period1,sc01,t7744, 10 ,,
period1,sc01,t7745, 25 ,,
period1,sc01,t7746, 10 ,,
period1,sc01,t7747, 10 ,,
period1,sc01,t7748, 10 ,,
period1,sc01,t7749, 10 ,,
period1,sc01,t7750, 10 ,,
period1,sc01,t7751, 10 ,,
period1,sc01,t7752, 10 ,,
period1,sc01,t7753, 10 ,,
period1,sc01,t7754, 10 ,,
period1,sc01,t7755, 10 ,,
period1,sc01,t7756, 10 ,,
period1,sc01,t7757, 10 ,,
period1,sc01,t7758, 10 ,,
period1,sc01,t7759, 10 ,,
period1,sc01,t7760, 40 ,,
period1,sc01,t7761, 10 ,,
period1,sc01,t7762, 10 ,,
period1,sc01,t7763, 10 ,,
period1,sc01,t7764, 10 ,,
period1,sc01,t7765, 10 ,,
period1,sc01,t7766, 10 ,,
period1,sc01,t7767, 10 ,,
period1,sc01,t7768, 10 ,,
period1,sc01,t7769, 10 ,,
period1,sc01,t7770, 25 ,,
period1,sc01,t7771, 10 ,,
period1,sc01,t7772, 10 ,,
period1,sc01,t7773, 10 ,,
period1,sc01,t7774, 10 ,,
period1,sc01,t7775, 10 ,,
period1,sc01,t7776, 10 ,,
period1,sc01,t7777, 10 ,,
period1,sc01,t7778, 10 ,,
period1,sc01,t7779, 10 ,,
period1,sc01,t7780, 10 ,,
period1,sc01,t7781, 10 ,,
period1,sc01,t7782, 10 ,,
period1,sc01,t7783, 10 ,,
period1,sc01,t7784, 35 ,,
period1,sc01,t7785, 10 ,,
period1,sc01,t7786, 10 ,,
period1,sc01,t7787, 10 ,,
period1,sc01,t7788, 10 ,,
period1,sc01,t7789, 10 ,,
period1,sc01,t7790, 10 ,,
period1,sc01,t7791, 10 ,,
period1,sc01,t7792, 10 ,,
period1,sc01,t7793, 10 ,,
period1,sc01,t7794, 25 ,,
period1,sc01,t7795, 10 ,,
period1,sc01,t7796, 10 ,,
period1,sc01,t7797, 10 ,,
period1,sc01,t7798, 10 ,,
period1,sc01,t7799, 10 ,,
period1,sc01,t7800, 10 ,,
period1,sc01,t7801, 10 ,,
period1,sc01,t7802, 10 ,,
period1,sc01,t7803, 10 ,,
period1,sc01,t7804, 10 ,,
period1,sc01,t7805, 10 ,,
period1,sc01,t7806, 10 ,,
period1,sc01,t7807, 10 ,,
period1,sc01,t7808, 10 ,,
period1,sc01,t7809, 35 ,,
period1,sc01,t7810, 10 ,,
period1,sc01,t7811, 10 ,,
period1,sc01,t7812, 10 ,,
period1,sc01,t7813, 10 ,,
period1,sc01,t7814, 10 ,,
period1,sc01,t7815, 10 ,,
period1,sc01,t7816, 10 ,,
period1,sc01,t7817, 10 ,,
period1,sc01,t7818, 10 ,,
period1,sc01,t7819, 10 ,,
period1,sc01,t7820, 10 ,,
period1,sc01,t7821, 10 ,,
period1,sc01,t7822, 10 ,,
period1,sc01,t7823, 10 ,,
period1,sc01,t7824, 10 ,,
period1,sc01,t7825, 25 ,,
period1,sc01,t7826, 10 ,,
period1,sc01,t7827, 10 ,,
period1,sc01,t7828, 10 ,,
period1,sc01,t7829, 10 ,,
period1,sc01,t7830, 10 ,,
period1,sc01,t7831, 10 ,,
period1,sc01,t7832, 10 ,,
period1,sc01,t7833, 10 ,,
period1,sc01,t7834, 10 ,,
period1,sc01,t7835, 10 ,,
period1,sc01,t7836, 10 ,,
period1,sc01,t7837, 10 ,,
period1,sc01,t7838, 10 ,,
period1,sc01,t7839, 10 ,,
period1,sc01,t7840, 10 ,,
period1,sc01,t7841, 10 ,,
period1,sc01,t7842, 10 ,,
period1,sc01,t7843, 10 ,,
period1,sc01,t7844, 10 ,,
period1,sc01,t7845, 10 ,,
period1,sc01,t7846, 10 ,,
period1,sc01,t7847, 10 ,,
period1,sc01,t7848, 10 ,,
period1,sc01,t7849, 10 ,,
period1,sc01,t7850, 10 ,,
period1,sc01,t7851, 10 ,,
period1,sc01,t7852, 10 ,,
period1,sc01,t7853, 10 ,,
period1,sc01,t7854, 35 ,,
period1,sc01,t7855, 10 ,,
period1,sc01,t7856, 10 ,,
period1,sc01,t7857, 10 ,,
period1,sc01,t7858, 10 ,,
period1,sc01,t7859, 10 ,,
period1,sc01,t7860, 10 ,,
period1,sc01,t7861, 10 ,,
period1,sc01,t7862, 10 ,,
period1,sc01,t7863, 10 ,,
period1,sc01,t7864, 10 ,,
period1,sc01,t7865, 10 ,,
period1,sc01,t7866, 25 ,,
period1,sc01,t7867, 10 ,,
period1,sc01,t7868, 10 ,,
period1,sc01,t7869, 10 ,,
period1,sc01,t7870, 10 ,,
period1,sc01,t7871, 10 ,,
period1,sc01,t7872, 10 ,,
period1,sc01,t7873, 10 ,,
period1,sc01,t7874, 10 ,,
period1,sc01,t7875, 10 ,,
period1,sc01,t7876, 10 ,,
period1,sc01,t7877, 10 ,,
period1,sc01,t7878, 10 ,,
period1,sc01,t7879, 10 ,,
period1,sc01,t7880, 35 ,,
period1,sc01,t7881, 10 ,,
period1,sc01,t7882, 10 ,,
period1,sc01,t7883, 10 ,,
period1,sc01,t7884, 10 ,,
period1,sc01,t7885, 10 ,,
period1,sc01,t7886, 10 ,,
period1,sc01,t7887, 10 ,,
period1,sc01,t7888, 10 ,,
period1,sc01,t7889, 25 ,,
period1,sc01,t7890, 10 ,,
period1,sc01,t7891, 10 ,,
period1,sc01,t7892, 10 ,,
period1,sc01,t7893, 10 ,,
period1,sc01,t7894, 10 ,,
period1,sc01,t7895, 10 ,,
period1,sc01,t7896, 10 ,,
period1,sc01,t7897, 10 ,,
period1,sc01,t7898, 10 ,,
period1,sc01,t7899, 10 ,,
period1,sc01,t7900, 10 ,,
period1,sc01,t7901, 10 ,,
period1,sc01,t7902, 10 ,,
period1,sc01,t7903, 40 ,,
period1,sc01,t7904, 10 ,,
period1,sc01,t7905, 10 ,,
period1,sc01,t7906, 10 ,,
period1,sc01,t7907, 10 ,,
period1,sc01,t7908, 10 ,,
period1,sc01,t7909, 10 ,,
period1,sc01,t7910, 10 ,,
period1,sc01,t7911, 10 ,,
period1,sc01,t7912, 10 ,,
period1,sc01,t7913, 10 ,,
period1,sc01,t7914, 10 ,,
period1,sc01,t7915, 25 ,,
period1,sc01,t7916, 10 ,,
period1,sc01,t7917, 10 ,,
period1,sc01,t7918, 10 ,,
period1,sc01,t7919, 10 ,,
period1,sc01,t7920, 10 ,,
period1,sc01,t7921, 10 ,,
period1,sc01,t7922, 10 ,,
period1,sc01,t7923, 10 ,,
period1,sc01,t7924, 10 ,,
period1,sc01,t7925, 10 ,,
period1,sc01,t7926, 10 ,,
period1,sc01,t7927, 10 ,,
period1,sc01,t7928, 30 ,,
period1,sc01,t7929, 10 ,,
period1,sc01,t7930, 10 ,,
period1,sc01,t7931, 10 ,,
period1,sc01,t7932, 10 ,,
period1,sc01,t7933, 10 ,,
period1,sc01,t7934, 10 ,,
period1,sc01,t7935, 10 ,,
period1,sc01,t7936, 10 ,,
period1,sc01,t7937, 10 ,,
period1,sc01,t7938, 25 ,,
period1,sc01,t7939, 10 ,,
period1,sc01,t7940, 10 ,,
period1,sc01,t7941, 10 ,,
period1,sc01,t7942, 10 ,,
period1,sc01,t7943, 10 ,,
period1,sc01,t7944, 10 ,,
period1,sc01,t7945, 10 ,,
period1,sc01,t7946, 10 ,,
period1,sc01,t7947, 10 ,,
period1,sc01,t7948, 10 ,,
period1,sc01,t7949, 10 ,,
period1,sc01,t7950, 10 ,,
period1,sc01,t7951, 35 ,,
period1,sc01,t7952, 10 ,,
period1,sc01,t7953, 10 ,,
period1,sc01,t7954, 10 ,,
period1,sc01,t7955, 10 ,,
period1,sc01,t7956, 10 ,,
period1,sc01,t7957, 10 ,,
period1,sc01,t7958, 10 ,,
period1,sc01,t7959, 10 ,,
period1,sc01,t7960, 10 ,,
period1,sc01,t7961, 25 ,,
period1,sc01,t7962, 10 ,,
period1,sc01,t7963, 10 ,,
period1,sc01,t7964, 10 ,,
period1,sc01,t7965, 10 ,,
period1,sc01,t7966, 10 ,,
period1,sc01,t7967, 10 ,,
period1,sc01,t7968, 10 ,,
period1,sc01,t7969, 10 ,,
period1,sc01,t7970, 10 ,,
period1,sc01,t7971, 10 ,,
period1,sc01,t7972, 10 ,,
period1,sc01,t7973, 10 ,,
period1,sc01,t7974, 10 ,,
period1,sc01,t7975, 10 ,,
period1,sc01,t7976, 10 ,,
period1,sc01,t7977, 10 ,,
period1,sc01,t7978, 10 ,,
period1,sc01,t7979, 10 ,,
period1,sc01,t7980, 10 ,,
period1,sc01,t7981, 10 ,,
period1,sc01,t7982, 10 ,,
period1,sc01,t7983, 10 ,,
period1,sc01,t7984, 10 ,,
period1,sc01,t7985, 10 ,,
period1,sc01,t7986, 10 ,,
period1,sc01,t7987, 10 ,,
period1,sc01,t7988, 10 ,,
period1,sc01,t7989, 10 ,,
period1,sc01,t7990, 10 ,,
period1,sc01,t7991, 10 ,,
period1,sc01,t7992, 10 ,,
period1,sc01,t7993, 10 ,,
period1,sc01,t7994, 10 ,,
period1,sc01,t7995, 10 ,,
period1,sc01,t7996, 10 ,,
period1,sc01,t7997, 10 ,,
period1,sc01,t7998, 10 ,,
period1,sc01,t7999, 10 ,,
period1,sc01,t8000, 10 ,,
period1,sc01,t8001, 10 ,,
period1,sc01,t8002, 10 ,,
period1,sc01,t8003, 10 ,,
period1,sc01,t8004, 10 ,,
period1,sc01,t8005, 10 ,,
period1,sc01,t8006, 10 ,,
period1,sc01,t8007, 10 ,,
period1,sc01,t8008, 10 ,,
period1,sc01,t8009, 10 ,,
period1,sc01,t8010, 10 ,,
period1,sc01,t8011, 10 ,,
period1,sc01,t8012, 10 ,,
period1,sc01,t8013, 10 ,,
period1,sc01,t8014, 10 ,,
period1,sc01,t8015, 10 ,,
period1,sc01,t8016, 10 ,,
period1,sc01,t8017, 10 ,,
period1,sc01,t8018, 10 ,,
period1,sc01,t8019, 10 ,,
period1,sc01,t8020, 10 ,,
period1,sc01,t8021, 10 ,,
period1,sc01,t8022, 10 ,,
period1,sc01,t8023, 35 ,,
period1,sc01,t8024, 10 ,,
period1,sc01,t8025, 10 ,,
period1,sc01,t8026, 10 ,,
period1,sc01,t8027, 10 ,,
period1,sc01,t8028, 10 ,,
period1,sc01,t8029, 10 ,,
period1,sc01,t8030, 10 ,,
period1,sc01,t8031, 10 ,,
period1,sc01,t8032, 10 ,,
period1,sc01,t8033, 10 ,,
period1,sc01,t8034, 10 ,,
period1,sc01,t8035, 25 ,,
period1,sc01,t8036, 10 ,,
period1,sc01,t8037, 10 ,,
period1,sc01,t8038, 10 ,,
period1,sc01,t8039, 10 ,,
period1,sc01,t8040, 10 ,,
period1,sc01,t8041, 10 ,,
period1,sc01,t8042, 10 ,,
period1,sc01,t8043, 10 ,,
period1,sc01,t8044, 10 ,,
period1,sc01,t8045, 10 ,,
period1,sc01,t8046, 10 ,,
period1,sc01,t8047, 10 ,,
period1,sc01,t8048, 10 ,,
period1,sc01,t8049, 30 ,,
period1,sc01,t8050, 10 ,,
period1,sc01,t8051, 10 ,,
period1,sc01,t8052, 10 ,,
period1,sc01,t8053, 10 ,,
period1,sc01,t8054, 10 ,,
period1,sc01,t8055, 10 ,,
period1,sc01,t8056, 10 ,,
period1,sc01,t8057, 25 ,,
period1,sc01,t8058, 10 ,,
period1,sc01,t8059, 10 ,,
period1,sc01,t8060, 10 ,,
period1,sc01,t8061, 10 ,,
period1,sc01,t8062, 10 ,,
period1,sc01,t8063, 10 ,,
period1,sc01,t8064, 10 ,,
period1,sc01,t8065, 10 ,,
period1,sc01,t8066, 10 ,,
period1,sc01,t8067, 10 ,,
period1,sc01,t8068, 10 ,,
period1,sc01,t8069, 10 ,,
period1,sc01,t8070, 10 ,,
period1,sc01,t8071, 10 ,,
period1,sc01,t8072, 10 ,,
period1,sc01,t8073, 30 ,,
period1,sc01,t8074, 10 ,,
period1,sc01,t8075, 10 ,,
period1,sc01,t8076, 10 ,,
period1,sc01,t8077, 10 ,,
period1,sc01,t8078, 10 ,,
period1,sc01,t8079, 10 ,,
period1,sc01,t8080, 10 ,,
period1,sc01,t8081, 25 ,,
period1,sc01,t8082, 10 ,,
period1,sc01,t8083, 10 ,,
period1,sc01,t8084, 10 ,,
period1,sc01,t8085, 10 ,,
period1,sc01,t8086, 10 ,,
period1,sc01,t8087, 10 ,,
period1,sc01,t8088, 10 ,,
period1,sc01,t8089, 10 ,,
period1,sc01,t8090, 10 ,,
period1,sc01,t8091, 10 ,,
period1,sc01,t8092, 10 ,,
period1,sc01,t8093, 10 ,,
period1,sc01,t8094, 10 ,,
period1,sc01,t8095, 10 ,,
period1,sc01,t8096, 30 ,,
period1,sc01,t8097, 10 ,,
period1,sc01,t8098, 10 ,,
period1,sc01,t8099, 10 ,,
period1,sc01,t8100, 10 ,,
period1,sc01,t8101, 10 ,,
period1,sc01,t8102, 10 ,,
period1,sc01,t8103, 10 ,,
period1,sc01,t8104, 10 ,,
period1,sc01,t8105, 10 ,,
period1,sc01,t8106, 25 ,,
period1,sc01,t8107, 10 ,,
period1,sc01,t8108, 10 ,,
period1,sc01,t8109, 10 ,,
period1,sc01,t8110, 10 ,,
period1,sc01,t8111, 10 ,,
period1,sc01,t8112, 10 ,,
period1,sc01,t8113, 10 ,,
period1,sc01,t8114, 10 ,,
period1,sc01,t8115, 10 ,,
period1,sc01,t8116, 10 ,,
period1,sc01,t8117, 10 ,,
period1,sc01,t8118, 10 ,,
period1,sc01,t8119, 10 ,,
period1,sc01,t8120, 10 ,,
period1,sc01,t8121, 10 ,,
period1,sc01,t8122, 40 ,,
period1,sc01,t8123, 10 ,,
period1,sc01,t8124, 10 ,,
period1,sc01,t8125, 10 ,,
period1,sc01,t8126, 10 ,,
period1,sc01,t8127, 10 ,,
period1,sc01,t8128, 10 ,,
period1,sc01,t8129, 10 ,,
period1,sc01,t8130, 10 ,,
period1,sc01,t8131, 10 ,,
period1,sc01,t8132, 25 ,,
period1,sc01,t8133, 10 ,,
period1,sc01,t8134, 10 ,,
period1,sc01,t8135, 10 ,,
period1,sc01,t8136, 10 ,,
period1,sc01,t8137, 10 ,,
period1,sc01,t8138, 10 ,,
period1,sc01,t8139, 10 ,,
period1,sc01,t8140, 10 ,,
period1,sc01,t8141, 10 ,,
period1,sc01,t8142, 10 ,,
period1,sc01,t8143, 10 ,,
period1,sc01,t8144, 10 ,,
period1,sc01,t8145, 10 ,,
period1,sc01,t8146, 10 ,,
period1,sc01,t8147, 10 ,,
period1,sc01,t8148, 10 ,,
period1,sc01,t8149, 10 ,,
period1,sc01,t8150, 10 ,,
period1,sc01,t8151, 10 ,,
period1,sc01,t8152, 10 ,,
period1,sc01,t8153, 10 ,,
period1,sc01,t8154, 10 ,,
period1,sc01,t8155, 10 ,,
period1,sc01,t8156, 10 ,,
period1,sc01,t8157, 10 ,,
period1,sc01,t8158, 10 ,,
period1,sc01,t8159, 10 ,,
period1,sc01,t8160, 10 ,,
period1,sc01,t8161, 10 ,,
period1,sc01,t8162, 10 ,,
period1,sc01,t8163, 10 ,,
period1,sc01,t8164, 10 ,,
period1,sc01,t8165, 10 ,,
period1,sc01,t8166, 10 ,,
period1,sc01,t8167, 10 ,,
period1,sc01,t8168, 10 ,,
period1,sc01,t8169, 10 ,,
period1,sc01,t8170, 10 ,,
period1,sc01,t8171, 10 ,,
period1,sc01,t8172, 10 ,,
period1,sc01,t8173, 10 ,,
period1,sc01,t8174, 10 ,,
period1,sc01,t8175, 10 ,,
period1,sc01,t8176, 10 ,,
period1,sc01,t8177, 10 ,,
period1,sc01,t8178, 10 ,,
period1,sc01,t8179, 10 ,,
period1,sc01,t8180, 10 ,,
period1,sc01,t8181, 10 ,,
period1,sc01,t8182, 10 ,,
period1,sc01,t8183, 10 ,,
period1,sc01,t8184, 10 ,,
period1,sc01,t8185, 10 ,,
period1,sc01,t8186, 10 ,,
period1,sc01,t8187, 10 ,,
period1,sc01,t8188, 10 ,,
period1,sc01,t8189, 10 ,,
period1,sc01,t8190, 10 ,,
period1,sc01,t8191, 10 ,,
period1,sc01,t8192, 10 ,,
period1,sc01,t8193, 35 ,,
period1,sc01,t8194, 10 ,,
period1,sc01,t8195, 10 ,,
period1,sc01,t8196, 10 ,,
period1,sc01,t8197, 10 ,,
period1,sc01,t8198, 10 ,,
period1,sc01,t8199, 10 ,,
period1,sc01,t8200, 10 ,,
period1,sc01,t8201, 25 ,,
period1,sc01,t8202, 10 ,,
period1,sc01,t8203, 10 ,,
period1,sc01,t8204, 10 ,,
period1,sc01,t8205, 10 ,,
period1,sc01,t8206, 10 ,,
period1,sc01,t8207, 10 ,,
period1,sc01,t8208, 10 ,,
period1,sc01,t8209, 10 ,,
period1,sc01,t8210, 10 ,,
period1,sc01,t8211, 10 ,,
period1,sc01,t8212, 10 ,,
period1,sc01,t8213, 10 ,,
period1,sc01,t8214, 10 ,,
period1,sc01,t8215, 10 ,,
period1,sc01,t8216, 10 ,,
period1,sc01,t8217, 10 ,,
period1,sc01,t8218, 35 ,,
period1,sc01,t8219, 10 ,,
period1,sc01,t8220, 10 ,,
period1,sc01,t8221, 10 ,,
period1,sc01,t8222, 10 ,,
period1,sc01,t8223, 10 ,,
period1,sc01,t8224, 10 ,,
period1,sc01,t8225, 25 ,,
period1,sc01,t8226, 10 ,,
period1,sc01,t8227, 10 ,,
period1,sc01,t8228, 10 ,,
period1,sc01,t8229, 10 ,,
period1,sc01,t8230, 10 ,,
period1,sc01,t8231, 10 ,,
period1,sc01,t8232, 10 ,,
period1,sc01,t8233, 10 ,,
period1,sc01,t8234, 10 ,,
period1,sc01,t8235, 10 ,,
period1,sc01,t8236, 10 ,,
period1,sc01,t8237, 10 ,,
period1,sc01,t8238, 10 ,,
period1,sc01,t8239, 10 ,,
period1,sc01,t8240, 10 ,,
period1,sc01,t8241, 30 ,,
period1,sc01,t8242, 10 ,,
period1,sc01,t8243, 10 ,,
period1,sc01,t8244, 10 ,,
period1,sc01,t8245, 10 ,,
period1,sc01,t8246, 10 ,,
period1,sc01,t8247, 10 ,,
period1,sc01,t8248, 10 ,,
period1,sc01,t8249, 10 ,,
period1,sc01,t8250, 25 ,,
period1,sc01,t8251, 10 ,,
period1,sc01,t8252, 10 ,,
period1,sc01,t8253, 10 ,,
period1,sc01,t8254, 10 ,,
period1,sc01,t8255, 10 ,,
period1,sc01,t8256, 10 ,,
period1,sc01,t8257, 10 ,,
period1,sc01,t8258, 10 ,,
period1,sc01,t8259, 10 ,,
period1,sc01,t8260, 10 ,,
period1,sc01,t8261, 10 ,,
period1,sc01,t8262, 10 ,,
period1,sc01,t8263, 10 ,,
period1,sc01,t8264, 35 ,,
period1,sc01,t8265, 10 ,,
period1,sc01,t8266, 10 ,,
period1,sc01,t8267, 10 ,,
period1,sc01,t8268, 10 ,,
period1,sc01,t8269, 10 ,,
period1,sc01,t8270, 10 ,,
period1,sc01,t8271, 10 ,,
period1,sc01,t8272, 10 ,,
period1,sc01,t8273, 10 ,,
period1,sc01,t8274, 25 ,,
period1,sc01,t8275, 10 ,,
period1,sc01,t8276, 10 ,,
period1,sc01,t8277, 10 ,,
period1,sc01,t8278, 10 ,,
period1,sc01,t8279, 10 ,,
period1,sc01,t8280, 10 ,,
period1,sc01,t8281, 10 ,,
period1,sc01,t8282, 10 ,,
period1,sc01,t8283, 10 ,,
period1,sc01,t8284, 10 ,,
period1,sc01,t8285, 10 ,,
period1,sc01,t8286, 10 ,,
period1,sc01,t8287, 10 ,,
period1,sc01,t8288, 35 ,,
period1,sc01,t8289, 10 ,,
period1,sc01,t8290, 10 ,,
period1,sc01,t8291, 10 ,,
period1,sc01,t8292, 10 ,,
period1,sc01,t8293, 10 ,,
period1,sc01,t8294, 10 ,,
period1,sc01,t8295, 10 ,,
period1,sc01,t8296, 10 ,,
period1,sc01,t8297, 10 ,,
period1,sc01,t8298, 25 ,,
period1,sc01,t8299, 10 ,,
period1,sc01,t8300, 10 ,,
period1,sc01,t8301, 10 ,,
period1,sc01,t8302, 10 ,,
period1,sc01,t8303, 10 ,,
period1,sc01,t8304, 10 ,,
period1,sc01,t8305, 10 ,,
period1,sc01,t8306, 10 ,,
period1,sc01,t8307, 10 ,,
period1,sc01,t8308, 10 ,,
period1,sc01,t8309, 10 ,,
period1,sc01,t8310, 10 ,,
period1,sc01,t8311, 10 ,,
period1,sc01,t8312, 30 ,,
period1,sc01,t8313, 10 ,,
period1,sc01,t8314, 10 ,,
period1,sc01,t8315, 10 ,,
period1,sc01,t8316, 10 ,,
period1,sc01,t8317, 10 ,,
period1,sc01,t8318, 10 ,,
period1,sc01,t8319, 10 ,,
period1,sc01,t8320, 10 ,,
period1,sc01,t8321, 10 ,,
period1,sc01,t8322, 10 ,,
period1,sc01,t8323, 10 ,,
period1,sc01,t8324, 10 ,,
period1,sc01,t8325, 10 ,,
period1,sc01,t8326, 10 ,,
period1,sc01,t8327, 10 ,,
period1,sc01,t8328, 10 ,,
period1,sc01,t8329, 25 ,,
period1,sc01,t8330, 10 ,,
period1,sc01,t8331, 10 ,,
period1,sc01,t8332, 10 ,,
period1,sc01,t8333, 10 ,,
period1,sc01,t8334, 10 ,,
period1,sc01,t8335, 10 ,,
period1,sc01,t8336, 10 ,,
period1,sc01,t8337, 10 ,,
period1,sc01,t8338, 10 ,,
period1,sc01,t8339, 10 ,,
period1,sc01,t8340, 10 ,,
period1,sc01,t8341, 10 ,,
period1,sc01,t8342, 10 ,,
period1,sc01,t8343, 10 ,,
period1,sc01,t8344, 10 ,,
period1,sc01,t8345, 10 ,,
period1,sc01,t8346, 10 ,,
period1,sc01,t8347, 10 ,,
period1,sc01,t8348, 10 ,,
period1,sc01,t8349, 10 ,,
period1,sc01,t8350, 10 ,,
period1,sc01,t8351, 10 ,,
period1,sc01,t8352, 10 ,,
period1,sc01,t8353, 10 ,,
period1,sc01,t8354, 10 ,,
period1,sc01,t8355, 10 ,,
period1,sc01,t8356, 10 ,,
period1,sc01,t8357, 10 ,,
period1,sc01,t8358, 10 ,,
period1,sc01,t8359, 10 ,,
period1,sc01,t8360, 35 ,,
period1,sc01,t8361, 10 ,,
period1,sc01,t8362, 10 ,,
period1,sc01,t8363, 10 ,,
period1,sc01,t8364, 10 ,,
period1,sc01,t8365, 10 ,,
period1,sc01,t8366, 10 ,,
period1,sc01,t8367, 10 ,,
period1,sc01,t8368, 10 ,,
period1,sc01,t8369, 10 ,,
period1,sc01,t8370, 25 ,,
period1,sc01,t8371, 10 ,,
period1,sc01,t8372, 10 ,,
period1,sc01,t8373, 10 ,,
period1,sc01,t8374, 10 ,,
period1,sc01,t8375, 10 ,,
period1,sc01,t8376, 10 ,,
period1,sc01,t8377, 10 ,,
period1,sc01,t8378, 10 ,,
period1,sc01,t8379, 10 ,,
period1,sc01,t8380, 10 ,,
period1,sc01,t8381, 10 ,,
period1,sc01,t8382, 10 ,,
period1,sc01,t8383, 10 ,,
period1,sc01,t8384, 30 ,,
period1,sc01,t8385, 10 ,,
period1,sc01,t8386, 10 ,,
period1,sc01,t8387, 10 ,,
period1,sc01,t8388, 10 ,,
period1,sc01,t8389, 10 ,,
period1,sc01,t8390, 10 ,,
period1,sc01,t8391, 10 ,,
period1,sc01,t8392, 10 ,,
period1,sc01,t8393, 10 ,,
period1,sc01,t8394, 25 ,,
period1,sc01,t8395, 10 ,,
period1,sc01,t8396, 10 ,,
period1,sc01,t8397, 10 ,,
period1,sc01,t8398, 10 ,,
period1,sc01,t8399, 10 ,,
period1,sc01,t8400, 10 ,,
period1,sc01,t8401, 10 ,,
period1,sc01,t8402, 10 ,,
period1,sc01,t8403, 10 ,,
period1,sc01,t8404, 10 ,,
period1,sc01,t8405, 10 ,,
period1,sc01,t8406, 35 ,,
period1,sc01,t8407, 10 ,,
period1,sc01,t8408, 10 ,,
period1,sc01,t8409, 10 ,,
period1,sc01,t8410, 10 ,,
period1,sc01,t8411, 10 ,,
period1,sc01,t8412, 10 ,,
period1,sc01,t8413, 10 ,,
period1,sc01,t8414, 10 ,,
period1,sc01,t8415, 10 ,,
period1,sc01,t8416, 10 ,,
period1,sc01,t8417, 10 ,,
period1,sc01,t8418, 10 ,,
period1,sc01,t8419, 25 ,,
period1,sc01,t8420, 10 ,,
period1,sc01,t8421, 10 ,,
period1,sc01,t8422, 10 ,,
period1,sc01,t8423, 10 ,,
period1,sc01,t8424, 10 ,,
period1,sc01,t8425, 10 ,,
period1,sc01,t8426, 10 ,,
period1,sc01,t8427, 10 ,,
period1,sc01,t8428, 10 ,,
period1,sc01,t8429, 10 ,,
period1,sc01,t8430, 10 ,,
period1,sc01,t8431, 10 ,,
period1,sc01,t8432, 10 ,,
period1,sc01,t8433, 30 ,,
period1,sc01,t8434, 10 ,,
period1,sc01,t8435, 10 ,,
period1,sc01,t8436, 10 ,,
period1,sc01,t8437, 10 ,,
period1,sc01,t8438, 10 ,,
period1,sc01,t8439, 10 ,,
period1,sc01,t8440, 10 ,,
period1,sc01,t8441, 10 ,,
period1,sc01,t8442, 10 ,,
period1,sc01,t8443, 25 ,,
period1,sc01,t8444, 10 ,,
period1,sc01,t8445, 10 ,,
period1,sc01,t8446, 10 ,,
period1,sc01,t8447, 10 ,,
period1,sc01,t8448, 10 ,,
period1,sc01,t8449, 10 ,,
period1,sc01,t8450, 10 ,,
period1,sc01,t8451, 10 ,,
period1,sc01,t8452, 10 ,,
period1,sc01,t8453, 10 ,,
period1,sc01,t8454, 10 ,,
period1,sc01,t8455, 10 ,,
period1,sc01,t8456, 30 ,,
period1,sc01,t8457, 10 ,,
period1,sc01,t8458, 10 ,,
period1,sc01,t8459, 10 ,,
period1,sc01,t8460, 10 ,,
period1,sc01,t8461, 10 ,,
period1,sc01,t8462, 10 ,,
period1,sc01,t8463, 10 ,,
period1,sc01,t8464, 10 ,,
period1,sc01,t8465, 10 ,,
period1,sc01,t8466, 10 ,,
period1,sc01,t8467, 25 ,,
period1,sc01,t8468, 10 ,,
period1,sc01,t8469, 10 ,,
period1,sc01,t8470, 10 ,,
period1,sc01,t8471, 10 ,,
period1,sc01,t8472, 10 ,,
period1,sc01,t8473, 10 ,,
period1,sc01,t8474, 10 ,,
period1,sc01,t8475, 10 ,,
period1,sc01,t8476, 10 ,,
period1,sc01,t8477, 10 ,,
period1,sc01,t8478, 10 ,,
period1,sc01,t8479, 10 ,,
period1,sc01,t8480, 10 ,,
period1,sc01,t8481, 10 ,,
period1,sc01,t8482, 10 ,,
period1,sc01,t8483, 10 ,,
period1,sc01,t8484, 10 ,,
period1,sc01,t8485, 10 ,,
period1,sc01,t8486, 10 ,,
period1,sc01,t8487, 10 ,,
period1,sc01,t8488, 10 ,,
period1,sc01,t8489, 10 ,,
period1,sc01,t8490, 10 ,,
