,,,EV_01,AEL_01,PEMEL_01
period1,sc01,t7816, 0 ,,
period1,sc01,t7817, 0 ,,
period1,sc01,t7818, 0 ,,
period1,sc01,t7819, 0 ,,
period1,sc01,t7820, 0 ,,
period1,sc01,t7821, 0 ,,
period1,sc01,t7822, 0 ,,
period1,sc01,t7823, 0 ,,
period1,sc01,t7824, 0 ,,
period1,sc01,t7825, 0 ,,
period1,sc01,t7826, 0 ,,
period1,sc01,t7827, 0 ,,
period1,sc01,t7828, 0 ,,
period1,sc01,t7829, 0 ,,
period1,sc01,t7830, 0 ,,
period1,sc01,t7831, 0 ,,
period1,sc01,t7832, 0 ,,
period1,sc01,t7833, 1.3749938025 ,,
period1,sc01,t7834, 1.3749938025 ,,
period1,sc01,t7835, 1.3749938025 ,,
period1,sc01,t7836, 1.3749938025 ,,
period1,sc01,t7837, 1.3749938025 ,,
period1,sc01,t7838, 1.3749938025 ,,
period1,sc01,t7839, 1.3749938025 ,,
period1,sc01,t7840, 1.3749938025 ,,
period1,sc01,t7841, 0 ,,
period1,sc01,t7842, 0 ,,
period1,sc01,t7843, 0 ,,
period1,sc01,t7844, 0 ,,
period1,sc01,t7845, 0 ,,
period1,sc01,t7846, 0 ,,
period1,sc01,t7847, 0 ,,
period1,sc01,t7848, 0 ,,
period1,sc01,t7849, 0 ,,
period1,sc01,t7850, 0 ,,
period1,sc01,t7851, 0 ,,
period1,sc01,t7852, 0 ,,
period1,sc01,t7853, 0 ,,
period1,sc01,t7854, 0 ,,
period1,sc01,t7855, 0 ,,
period1,sc01,t7856, 0 ,,
period1,sc01,t7857, 2.381802657 ,,
period1,sc01,t7858, 2.381802657 ,,
period1,sc01,t7859, 2.381802657 ,,
period1,sc01,t7860, 2.381802657 ,,
period1,sc01,t7861, 2.381802657 ,,
period1,sc01,t7862, 2.381802657 ,,
period1,sc01,t7863, 2.381802657 ,,
period1,sc01,t7864, 2.381802657 ,,
period1,sc01,t7865, 2.381802657 ,,
period1,sc01,t7866, 0 ,,
period1,sc01,t7867, 0 ,,
period1,sc01,t7868, 0 ,,
period1,sc01,t7869, 0 ,,
period1,sc01,t7870, 0 ,,
period1,sc01,t7871, 0 ,,
period1,sc01,t7872, 0 ,,
period1,sc01,t7873, 0 ,,
period1,sc01,t7874, 0 ,,
period1,sc01,t7875, 0 ,,
period1,sc01,t7876, 0 ,,
period1,sc01,t7877, 0 ,,
period1,sc01,t7878, 0 ,,
period1,sc01,t7879, 0 ,,
period1,sc01,t7880, 0 ,,
period1,sc01,t7881, 1.124981703 ,,
period1,sc01,t7882, 1.124981703 ,,
period1,sc01,t7883, 1.124981703 ,,
period1,sc01,t7884, 1.124981703 ,,
period1,sc01,t7885, 1.124981703 ,,
period1,sc01,t7886, 1.124981703 ,,
period1,sc01,t7887, 1.124981703 ,,
period1,sc01,t7888, 1.124981703 ,,
period1,sc01,t7889, 1.124981703 ,,
period1,sc01,t7890, 1.124981703 ,,
period1,sc01,t7891, 0 ,,
period1,sc01,t7892, 0 ,,
period1,sc01,t7893, 0 ,,
period1,sc01,t7894, 0 ,,
period1,sc01,t7895, 0 ,,
period1,sc01,t7896, 0 ,,
period1,sc01,t7897, 0 ,,
period1,sc01,t7898, 0 ,,
period1,sc01,t7899, 0 ,,
period1,sc01,t7900, 0 ,,
period1,sc01,t7901, 0 ,,
period1,sc01,t7902, 0 ,,
period1,sc01,t7903, 0 ,,
period1,sc01,t7904, 0 ,,
period1,sc01,t7905, 1.273173561 ,,
period1,sc01,t7906, 1.273173561 ,,
period1,sc01,t7907, 1.273173561 ,,
period1,sc01,t7908, 1.273173561 ,,
period1,sc01,t7909, 1.273173561 ,,
period1,sc01,t7910, 1.273173561 ,,
period1,sc01,t7911, 1.273173561 ,,
period1,sc01,t7912, 1.273173561 ,,
period1,sc01,t7913, 1.273173561 ,,
period1,sc01,t7914, 1.273173561 ,,
period1,sc01,t7915, 0 ,,
period1,sc01,t7916, 0 ,,
period1,sc01,t7917, 0 ,,
period1,sc01,t7918, 0 ,,
period1,sc01,t7919, 0 ,,
period1,sc01,t7920, 0 ,,
period1,sc01,t7921, 0 ,,
period1,sc01,t7922, 0 ,,
period1,sc01,t7923, 0 ,,
period1,sc01,t7924, 0 ,,
period1,sc01,t7925, 0 ,,
period1,sc01,t7926, 0 ,,
period1,sc01,t7927, 0 ,,
period1,sc01,t7928, 0 ,,
period1,sc01,t7929, 3.8397899355 ,,
period1,sc01,t7930, 3.8397899355 ,,
period1,sc01,t7931, 3.8397899355 ,,
period1,sc01,t7932, 3.8397899355 ,,
period1,sc01,t7933, 3.8397899355 ,,
period1,sc01,t7934, 3.8397899355 ,,
period1,sc01,t7935, 3.8397899355 ,,
period1,sc01,t7936, 3.8397899355 ,,
period1,sc01,t7937, 0 ,,
period1,sc01,t7938, 0 ,,
period1,sc01,t7939, 0 ,,
period1,sc01,t7940, 0 ,,
period1,sc01,t7941, 0 ,,
period1,sc01,t7942, 0 ,,
period1,sc01,t7943, 0 ,,
period1,sc01,t7944, 0 ,,
period1,sc01,t7945, 0 ,,
period1,sc01,t7946, 0 ,,
period1,sc01,t7947, 0 ,,
period1,sc01,t7948, 0 ,,
period1,sc01,t7949, 0 ,,
period1,sc01,t7950, 0 ,,
period1,sc01,t7951, 0 ,,
period1,sc01,t7952, 0 ,,
period1,sc01,t7953, 2.8697823285 ,,
period1,sc01,t7954, 2.8697823285 ,,
period1,sc01,t7955, 2.8697823285 ,,
period1,sc01,t7956, 2.8697823285 ,,
period1,sc01,t7957, 2.8697823285 ,,
period1,sc01,t7958, 2.8697823285 ,,
period1,sc01,t7959, 2.8697823285 ,,
period1,sc01,t7960, 0 ,,
period1,sc01,t7961, 0 ,,
period1,sc01,t7962, 0 ,,
period1,sc01,t7963, 0 ,,
period1,sc01,t7964, 0 ,,
period1,sc01,t7965, 0 ,,
period1,sc01,t7966, 0 ,,
period1,sc01,t7967, 0 ,,
period1,sc01,t7968, 0 ,,
period1,sc01,t7969, 0 ,,
period1,sc01,t7970, 0 ,,
period1,sc01,t7971, 0 ,,
period1,sc01,t7972, 0 ,,
period1,sc01,t7973, 0 ,,
period1,sc01,t7974, 0 ,,
period1,sc01,t7975, 0 ,,
period1,sc01,t7976, 0 ,,
period1,sc01,t7977, 2.67416685 ,,
period1,sc01,t7978, 2.67416685 ,,
period1,sc01,t7979, 2.67416685 ,,
period1,sc01,t7980, 2.67416685 ,,
period1,sc01,t7981, 2.67416685 ,,
period1,sc01,t7982, 2.67416685 ,,
period1,sc01,t7983, 0 ,,
period1,sc01,t7984, 0 ,,
period1,sc01,t7985, 0 ,,
period1,sc01,t7986, 0 ,,
period1,sc01,t7987, 0 ,,
period1,sc01,t7988, 0 ,,
period1,sc01,t7989, 0 ,,
period1,sc01,t7990, 0 ,,
period1,sc01,t7991, 0 ,,
period1,sc01,t7992, 0 ,,
period1,sc01,t7993, 0 ,,
period1,sc01,t7994, 0 ,,
period1,sc01,t7995, 0 ,,
period1,sc01,t7996, 0 ,,
period1,sc01,t7997, 0 ,,
period1,sc01,t7998, 0 ,,
period1,sc01,t7999, 0 ,,
period1,sc01,t8000, 0 ,,
period1,sc01,t8001, 0.666373086 ,,
period1,sc01,t8002, 0.666373086 ,,
period1,sc01,t8003, 0.666373086 ,,
period1,sc01,t8004, 0.666373086 ,,
period1,sc01,t8005, 0.666373086 ,,
period1,sc01,t8006, 0.666373086 ,,
period1,sc01,t8007, 0.666373086 ,,
period1,sc01,t8008, 0.666373086 ,,
period1,sc01,t8009, 0.666373086 ,,
period1,sc01,t8010, 0 ,,
period1,sc01,t8011, 0 ,,
period1,sc01,t8012, 0 ,,
period1,sc01,t8013, 0 ,,
period1,sc01,t8014, 0 ,,
period1,sc01,t8015, 0 ,,
period1,sc01,t8016, 0 ,,
period1,sc01,t8017, 0 ,,
period1,sc01,t8018, 0 ,,
period1,sc01,t8019, 0 ,,
period1,sc01,t8020, 0 ,,
period1,sc01,t8021, 0 ,,
period1,sc01,t8022, 0 ,,
period1,sc01,t8023, 0 ,,
period1,sc01,t8024, 0 ,,
period1,sc01,t8025, 0 ,,
period1,sc01,t8026, 0.744557154 ,,
period1,sc01,t8027, 0.744557154 ,,
period1,sc01,t8028, 0.744557154 ,,
period1,sc01,t8029, 0.744557154 ,,
period1,sc01,t8030, 0.744557154 ,,
period1,sc01,t8031, 0.744557154 ,,
period1,sc01,t8032, 0.744557154 ,,
period1,sc01,t8033, 0.744557154 ,,
period1,sc01,t8034, 0.744557154 ,,
period1,sc01,t8035, 0 ,,
period1,sc01,t8036, 0 ,,
period1,sc01,t8037, 0 ,,
period1,sc01,t8038, 0 ,,
period1,sc01,t8039, 0 ,,
period1,sc01,t8040, 0 ,,
period1,sc01,t8041, 0 ,,
period1,sc01,t8042, 0 ,,
period1,sc01,t8043, 0 ,,
period1,sc01,t8044, 0 ,,
period1,sc01,t8045, 0 ,,
period1,sc01,t8046, 0 ,,
period1,sc01,t8047, 0 ,,
period1,sc01,t8048, 0 ,,
period1,sc01,t8049, 0.812180286 ,,
period1,sc01,t8050, 0.812180286 ,,
period1,sc01,t8051, 0.812180286 ,,
period1,sc01,t8052, 0.812180286 ,,
period1,sc01,t8053, 0.812180286 ,,
period1,sc01,t8054, 0.812180286 ,,
period1,sc01,t8055, 0.812180286 ,,
period1,sc01,t8056, 0.812180286 ,,
period1,sc01,t8057, 0 ,,
period1,sc01,t8058, 0 ,,
period1,sc01,t8059, 0 ,,
period1,sc01,t8060, 0 ,,
period1,sc01,t8061, 0 ,,
period1,sc01,t8062, 0 ,,
period1,sc01,t8063, 0 ,,
period1,sc01,t8064, 0 ,,
period1,sc01,t8065, 0 ,,
period1,sc01,t8066, 0 ,,
period1,sc01,t8067, 0 ,,
period1,sc01,t8068, 0 ,,
period1,sc01,t8069, 0 ,,
period1,sc01,t8070, 0 ,,
period1,sc01,t8071, 1.7331376215 ,,
period1,sc01,t8072, 1.7331376215 ,,
period1,sc01,t8073, 1.7331376215 ,,
period1,sc01,t8074, 1.7331376215 ,,
period1,sc01,t8075, 1.7331376215 ,,
period1,sc01,t8076, 1.7331376215 ,,
period1,sc01,t8077, 1.7331376215 ,,
period1,sc01,t8078, 1.7331376215 ,,
period1,sc01,t8079, 1.7331376215 ,,
period1,sc01,t8080, 0 ,,
period1,sc01,t8081, 0 ,,
period1,sc01,t8082, 0 ,,
period1,sc01,t8083, 0 ,,
period1,sc01,t8084, 0 ,,
period1,sc01,t8085, 0 ,,
period1,sc01,t8086, 0 ,,
period1,sc01,t8087, 0 ,,
period1,sc01,t8088, 0 ,,
period1,sc01,t8089, 0 ,,
period1,sc01,t8090, 0 ,,
period1,sc01,t8091, 0 ,,
period1,sc01,t8092, 0 ,,
period1,sc01,t8093, 0 ,,
period1,sc01,t8094, 0 ,,
period1,sc01,t8095, 0 ,,
period1,sc01,t8096, 1.1781014835 ,,
period1,sc01,t8097, 1.1781014835 ,,
period1,sc01,t8098, 1.1781014835 ,,
period1,sc01,t8099, 1.1781014835 ,,
period1,sc01,t8100, 1.1781014835 ,,
period1,sc01,t8101, 1.1781014835 ,,
period1,sc01,t8102, 1.1781014835 ,,
period1,sc01,t8103, 1.1781014835 ,,
period1,sc01,t8104, 1.1781014835 ,,
period1,sc01,t8105, 0 ,,
period1,sc01,t8106, 0 ,,
period1,sc01,t8107, 0 ,,
period1,sc01,t8108, 0 ,,
period1,sc01,t8109, 0 ,,
period1,sc01,t8110, 0 ,,
period1,sc01,t8111, 0 ,,
period1,sc01,t8112, 0 ,,
period1,sc01,t8113, 0 ,,
period1,sc01,t8114, 0 ,,
period1,sc01,t8115, 0 ,,
period1,sc01,t8116, 0 ,,
period1,sc01,t8117, 0 ,,
period1,sc01,t8118, 0 ,,
period1,sc01,t8119, 0 ,,
period1,sc01,t8120, 1.999141698 ,,
period1,sc01,t8121, 1.999141698 ,,
period1,sc01,t8122, 1.999141698 ,,
period1,sc01,t8123, 1.999141698 ,,
period1,sc01,t8124, 1.999141698 ,,
period1,sc01,t8125, 1.999141698 ,,
period1,sc01,t8126, 1.999141698 ,,
period1,sc01,t8127, 1.999141698 ,,
period1,sc01,t8128, 1.999141698 ,,
period1,sc01,t8129, 0 ,,
period1,sc01,t8130, 0 ,,
period1,sc01,t8131, 0 ,,
period1,sc01,t8132, 0 ,,
period1,sc01,t8133, 0 ,,
period1,sc01,t8134, 0 ,,
period1,sc01,t8135, 0 ,,
period1,sc01,t8136, 0 ,,
period1,sc01,t8137, 0 ,,
period1,sc01,t8138, 0 ,,
period1,sc01,t8139, 0 ,,
period1,sc01,t8140, 0 ,,
period1,sc01,t8141, 0 ,,
period1,sc01,t8142, 0 ,,
period1,sc01,t8143, 0.555547281 ,,
period1,sc01,t8144, 0.555547281 ,,
period1,sc01,t8145, 0.555547281 ,,
period1,sc01,t8146, 0.555547281 ,,
period1,sc01,t8147, 0.555547281 ,,
period1,sc01,t8148, 0.555547281 ,,
period1,sc01,t8149, 0.555547281 ,,
period1,sc01,t8150, 0.555547281 ,,
period1,sc01,t8151, 0.555547281 ,,
period1,sc01,t8152, 0.555547281 ,,
period1,sc01,t8153, 0.555547281 ,,
period1,sc01,t8154, 0.555547281 ,,
period1,sc01,t8155, 0 ,,
period1,sc01,t8156, 0 ,,
period1,sc01,t8157, 0 ,,
period1,sc01,t8158, 0 ,,
period1,sc01,t8159, 0 ,,
period1,sc01,t8160, 0 ,,
period1,sc01,t8161, 0 ,,
period1,sc01,t8162, 0 ,,
period1,sc01,t8163, 0 ,,
period1,sc01,t8164, 0 ,,
period1,sc01,t8165, 0 ,,
period1,sc01,t8166, 0 ,,
period1,sc01,t8167, 0 ,,
period1,sc01,t8168, 0 ,,
period1,sc01,t8169, 2.5678831185 ,,
period1,sc01,t8170, 2.5678831185 ,,
period1,sc01,t8171, 2.5678831185 ,,
period1,sc01,t8172, 2.5678831185 ,,
period1,sc01,t8173, 2.5678831185 ,,
period1,sc01,t8174, 2.5678831185 ,,
period1,sc01,t8175, 2.5678831185 ,,
period1,sc01,t8176, 0 ,,
period1,sc01,t8177, 0 ,,
period1,sc01,t8178, 0 ,,
period1,sc01,t8179, 0 ,,
period1,sc01,t8180, 0 ,,
period1,sc01,t8181, 0 ,,
period1,sc01,t8182, 0 ,,
period1,sc01,t8183, 0 ,,
period1,sc01,t8184, 0 ,,
period1,sc01,t8185, 0 ,,
period1,sc01,t8186, 0 ,,
period1,sc01,t8187, 0 ,,
period1,sc01,t8188, 0 ,,
period1,sc01,t8189, 0 ,,
period1,sc01,t8190, 0 ,,
period1,sc01,t8191, 0 ,,
period1,sc01,t8192, 3.482297175 ,,
period1,sc01,t8193, 3.482297175 ,,
period1,sc01,t8194, 3.482297175 ,,
period1,sc01,t8195, 3.482297175 ,,
period1,sc01,t8196, 3.482297175 ,,
period1,sc01,t8197, 3.482297175 ,,
period1,sc01,t8198, 3.482297175 ,,
period1,sc01,t8199, 3.482297175 ,,
period1,sc01,t8200, 3.482297175 ,,
period1,sc01,t8201, 3.482297175 ,,
period1,sc01,t8202, 0 ,,
period1,sc01,t8203, 0 ,,
period1,sc01,t8204, 0 ,,
period1,sc01,t8205, 0 ,,
period1,sc01,t8206, 0 ,,
period1,sc01,t8207, 0 ,,
period1,sc01,t8208, 0 ,,
period1,sc01,t8209, 0 ,,
period1,sc01,t8210, 0 ,,
period1,sc01,t8211, 0 ,,
period1,sc01,t8212, 0 ,,
period1,sc01,t8213, 0 ,,
period1,sc01,t8214, 0 ,,
period1,sc01,t8215, 0 ,,
period1,sc01,t8216, 2.0720924325 ,,
period1,sc01,t8217, 2.0720924325 ,,
period1,sc01,t8218, 2.0720924325 ,,
period1,sc01,t8219, 2.0720924325 ,,
period1,sc01,t8220, 2.0720924325 ,,
period1,sc01,t8221, 2.0720924325 ,,
period1,sc01,t8222, 2.0720924325 ,,
period1,sc01,t8223, 2.0720924325 ,,
period1,sc01,t8224, 2.0720924325 ,,
period1,sc01,t8225, 2.0720924325 ,,
period1,sc01,t8226, 2.0720924325 ,,
period1,sc01,t8227, 0 ,,
period1,sc01,t8228, 0 ,,
period1,sc01,t8229, 0 ,,
period1,sc01,t8230, 0 ,,
period1,sc01,t8231, 0 ,,
period1,sc01,t8232, 0 ,,
period1,sc01,t8233, 0 ,,
period1,sc01,t8234, 0 ,,
period1,sc01,t8235, 0 ,,
period1,sc01,t8236, 0 ,,
period1,sc01,t8237, 0 ,,
period1,sc01,t8238, 0 ,,
period1,sc01,t8239, 0 ,,
period1,sc01,t8240, 0.9703969665 ,,
period1,sc01,t8241, 0.9703969665 ,,
period1,sc01,t8242, 0.9703969665 ,,
period1,sc01,t8243, 0.9703969665 ,,
period1,sc01,t8244, 0.9703969665 ,,
period1,sc01,t8245, 0.9703969665 ,,
period1,sc01,t8246, 0.9703969665 ,,
period1,sc01,t8247, 0.9703969665 ,,
period1,sc01,t8248, 0.9703969665 ,,
period1,sc01,t8249, 0 ,,
period1,sc01,t8250, 0 ,,
period1,sc01,t8251, 0 ,,
period1,sc01,t8252, 0 ,,
period1,sc01,t8253, 0 ,,
period1,sc01,t8254, 0 ,,
period1,sc01,t8255, 0 ,,
period1,sc01,t8256, 0 ,,
period1,sc01,t8257, 0 ,,
period1,sc01,t8258, 0 ,,
period1,sc01,t8259, 0 ,,
period1,sc01,t8260, 0 ,,
period1,sc01,t8261, 0 ,,
period1,sc01,t8262, 0 ,,
period1,sc01,t8263, 0 ,,
period1,sc01,t8264, 0 ,,
period1,sc01,t8265, 0 ,,
period1,sc01,t8266, 2.2365206925 ,,
period1,sc01,t8267, 2.2365206925 ,,
period1,sc01,t8268, 2.2365206925 ,,
period1,sc01,t8269, 2.2365206925 ,,
period1,sc01,t8270, 2.2365206925 ,,
period1,sc01,t8271, 2.2365206925 ,,
period1,sc01,t8272, 2.2365206925 ,,
period1,sc01,t8273, 0 ,,
period1,sc01,t8274, 0 ,,
period1,sc01,t8275, 0 ,,
period1,sc01,t8276, 0 ,,
period1,sc01,t8277, 0 ,,
period1,sc01,t8278, 0 ,,
period1,sc01,t8279, 0 ,,
period1,sc01,t8280, 0 ,,
period1,sc01,t8281, 0 ,,
period1,sc01,t8282, 0 ,,
period1,sc01,t8283, 0 ,,
period1,sc01,t8284, 0 ,,
period1,sc01,t8285, 0 ,,
period1,sc01,t8286, 0 ,,
period1,sc01,t8287, 0 ,,
period1,sc01,t8288, 0.655107681 ,,
period1,sc01,t8289, 0.655107681 ,,
period1,sc01,t8290, 0.655107681 ,,
period1,sc01,t8291, 0.655107681 ,,
period1,sc01,t8292, 0.655107681 ,,
period1,sc01,t8293, 0.655107681 ,,
period1,sc01,t8294, 0.655107681 ,,
period1,sc01,t8295, 0.655107681 ,,
period1,sc01,t8296, 0.655107681 ,,
period1,sc01,t8297, 0.655107681 ,,
period1,sc01,t8298, 0 ,,
period1,sc01,t8299, 0 ,,
period1,sc01,t8300, 0 ,,
period1,sc01,t8301, 0 ,,
period1,sc01,t8302, 0 ,,
period1,sc01,t8303, 0 ,,
period1,sc01,t8304, 0 ,,
period1,sc01,t8305, 0 ,,
period1,sc01,t8306, 0 ,,
period1,sc01,t8307, 0 ,,
period1,sc01,t8308, 0 ,,
period1,sc01,t8309, 0 ,,
period1,sc01,t8310, 0 ,,
period1,sc01,t8311, 0 ,,
period1,sc01,t8312, 0 ,,
period1,sc01,t8313, 0 ,,
period1,sc01,t8314, 1.333073295 ,,
period1,sc01,t8315, 1.333073295 ,,
period1,sc01,t8316, 1.333073295 ,,
period1,sc01,t8317, 1.333073295 ,,
period1,sc01,t8318, 1.333073295 ,,
period1,sc01,t8319, 1.333073295 ,,
period1,sc01,t8320, 1.333073295 ,,
period1,sc01,t8321, 1.333073295 ,,
period1,sc01,t8322, 0 ,,
period1,sc01,t8323, 0 ,,
period1,sc01,t8324, 0 ,,
period1,sc01,t8325, 0 ,,
period1,sc01,t8326, 0 ,,
period1,sc01,t8327, 0 ,,
period1,sc01,t8328, 0 ,,
period1,sc01,t8329, 0 ,,
period1,sc01,t8330, 0 ,,
period1,sc01,t8331, 0 ,,
period1,sc01,t8332, 0 ,,
period1,sc01,t8333, 0 ,,
period1,sc01,t8334, 0 ,,
period1,sc01,t8335, 0 ,,
period1,sc01,t8336, 0 ,,
period1,sc01,t8337, 2.4648179685 ,,
period1,sc01,t8338, 2.4648179685 ,,
period1,sc01,t8339, 2.4648179685 ,,
period1,sc01,t8340, 2.4648179685 ,,
period1,sc01,t8341, 2.4648179685 ,,
period1,sc01,t8342, 2.4648179685 ,,
period1,sc01,t8343, 2.4648179685 ,,
period1,sc01,t8344, 2.4648179685 ,,
period1,sc01,t8345, 0 ,,
period1,sc01,t8346, 0 ,,
period1,sc01,t8347, 0 ,,
period1,sc01,t8348, 0 ,,
period1,sc01,t8349, 0 ,,
period1,sc01,t8350, 0 ,,
period1,sc01,t8351, 0 ,,
period1,sc01,t8352, 0 ,,
period1,sc01,t8353, 0 ,,
period1,sc01,t8354, 0 ,,
period1,sc01,t8355, 0 ,,
period1,sc01,t8356, 0 ,,
period1,sc01,t8357, 0 ,,
period1,sc01,t8358, 0 ,,
period1,sc01,t8359, 0 ,,
period1,sc01,t8360, 1.051188072 ,,
period1,sc01,t8361, 1.051188072 ,,
period1,sc01,t8362, 1.051188072 ,,
period1,sc01,t8363, 1.051188072 ,,
period1,sc01,t8364, 1.051188072 ,,
period1,sc01,t8365, 1.051188072 ,,
period1,sc01,t8366, 1.051188072 ,,
period1,sc01,t8367, 1.051188072 ,,
period1,sc01,t8368, 1.051188072 ,,
period1,sc01,t8369, 1.051188072 ,,
period1,sc01,t8370, 1.051188072 ,,
period1,sc01,t8371, 0 ,,
period1,sc01,t8372, 0 ,,
period1,sc01,t8373, 0 ,,
period1,sc01,t8374, 0 ,,
period1,sc01,t8375, 0 ,,
period1,sc01,t8376, 0 ,,
period1,sc01,t8377, 0 ,,
period1,sc01,t8378, 0 ,,
period1,sc01,t8379, 0 ,,
period1,sc01,t8380, 0 ,,
period1,sc01,t8381, 0 ,,
period1,sc01,t8382, 0 ,,
period1,sc01,t8383, 1.958054061 ,,
period1,sc01,t8384, 1.958054061 ,,
period1,sc01,t8385, 1.958054061 ,,
period1,sc01,t8386, 1.958054061 ,,
period1,sc01,t8387, 1.958054061 ,,
period1,sc01,t8388, 1.958054061 ,,
period1,sc01,t8389, 1.958054061 ,,
period1,sc01,t8390, 1.958054061 ,,
period1,sc01,t8391, 1.958054061 ,,
period1,sc01,t8392, 1.958054061 ,,
period1,sc01,t8393, 0 ,,
period1,sc01,t8394, 0 ,,
period1,sc01,t8395, 0 ,,
period1,sc01,t8396, 0 ,,
period1,sc01,t8397, 0 ,,
period1,sc01,t8398, 0 ,,
period1,sc01,t8399, 0 ,,
period1,sc01,t8400, 0 ,,
period1,sc01,t8401, 0 ,,
period1,sc01,t8402, 0 ,,
period1,sc01,t8403, 0 ,,
period1,sc01,t8404, 0 ,,
period1,sc01,t8405, 0 ,,
period1,sc01,t8406, 0 ,,
period1,sc01,t8407, 0 ,,
period1,sc01,t8408, 1.0757261685 ,,
period1,sc01,t8409, 1.0757261685 ,,
period1,sc01,t8410, 1.0757261685 ,,
period1,sc01,t8411, 1.0757261685 ,,
period1,sc01,t8412, 1.0757261685 ,,
period1,sc01,t8413, 1.0757261685 ,,
period1,sc01,t8414, 1.0757261685 ,,
period1,sc01,t8415, 1.0757261685 ,,
period1,sc01,t8416, 1.0757261685 ,,
period1,sc01,t8417, 0 ,,
period1,sc01,t8418, 0 ,,
period1,sc01,t8419, 0 ,,
period1,sc01,t8420, 0 ,,
period1,sc01,t8421, 0 ,,
period1,sc01,t8422, 0 ,,
period1,sc01,t8423, 0 ,,
period1,sc01,t8424, 0 ,,
period1,sc01,t8425, 0 ,,
period1,sc01,t8426, 0 ,,
period1,sc01,t8427, 0 ,,
period1,sc01,t8428, 0 ,,
period1,sc01,t8429, 0 ,,
period1,sc01,t8430, 0 ,,
period1,sc01,t8431, 0 ,,
period1,sc01,t8432, 0 ,,
period1,sc01,t8433, 1.2244908405 ,,
period1,sc01,t8434, 1.2244908405 ,,
period1,sc01,t8435, 1.2244908405 ,,
period1,sc01,t8436, 1.2244908405 ,,
period1,sc01,t8437, 1.2244908405 ,,
period1,sc01,t8438, 1.2244908405 ,,
period1,sc01,t8439, 1.2244908405 ,,
period1,sc01,t8440, 1.2244908405 ,,
period1,sc01,t8441, 1.2244908405 ,,
period1,sc01,t8442, 1.2244908405 ,,
period1,sc01,t8443, 0 ,,
period1,sc01,t8444, 0 ,,
period1,sc01,t8445, 0 ,,
period1,sc01,t8446, 0 ,,
period1,sc01,t8447, 0 ,,
period1,sc01,t8448, 0 ,,
period1,sc01,t8449, 0 ,,
period1,sc01,t8450, 0 ,,
period1,sc01,t8451, 0 ,,
period1,sc01,t8452, 0 ,,
period1,sc01,t8453, 0 ,,
period1,sc01,t8454, 0 ,,
period1,sc01,t8455, 1.457658375 ,,
period1,sc01,t8456, 1.457658375 ,,
period1,sc01,t8457, 1.457658375 ,,
period1,sc01,t8458, 1.457658375 ,,
period1,sc01,t8459, 1.457658375 ,,
period1,sc01,t8460, 1.457658375 ,,
period1,sc01,t8461, 1.457658375 ,,
period1,sc01,t8462, 1.457658375 ,,
period1,sc01,t8463, 1.457658375 ,,
period1,sc01,t8464, 1.457658375 ,,
period1,sc01,t8465, 0 ,,
period1,sc01,t8466, 0 ,,
period1,sc01,t8467, 0 ,,
period1,sc01,t8468, 0 ,,
period1,sc01,t8469, 0 ,,
period1,sc01,t8470, 0 ,,
period1,sc01,t8471, 0 ,,
period1,sc01,t8472, 0 ,,
period1,sc01,t8473, 0 ,,
period1,sc01,t8474, 0 ,,
period1,sc01,t8475, 0 ,,
period1,sc01,t8476, 0 ,,
period1,sc01,t8477, 0 ,,
period1,sc01,t8478, 0 ,,
period1,sc01,t8479, 1.196392419 ,,
period1,sc01,t8480, 1.196392419 ,,
period1,sc01,t8481, 1.196392419 ,,
period1,sc01,t8482, 1.196392419 ,,
period1,sc01,t8483, 1.196392419 ,,
period1,sc01,t8484, 1.196392419 ,,
period1,sc01,t8485, 1.196392419 ,,
period1,sc01,t8486, 1.196392419 ,,
period1,sc01,t8487, 1.196392419 ,,
period1,sc01,t8488, 1.196392419 ,,
period1,sc01,t8489, 1.196392419 ,,
period1,sc01,t8490, 0 ,,
period1,sc01,t8491, 0 ,,
period1,sc01,t8492, 0 ,,
period1,sc01,t8493, 0 ,,
period1,sc01,t8494, 0 ,,
period1,sc01,t8495, 0 ,,
period1,sc01,t8496, 0 ,,
period1,sc01,t8497, 0 ,,
period1,sc01,t8498, 0 ,,
period1,sc01,t8499, 0 ,,
period1,sc01,t8500, 0 ,,
period1,sc01,t8501, 0 ,,
period1,sc01,t8502, 0 ,,
period1,sc01,t8503, 0 ,,
period1,sc01,t8504, 1.502769549 ,,
period1,sc01,t8505, 1.502769549 ,,
period1,sc01,t8506, 1.502769549 ,,
period1,sc01,t8507, 1.502769549 ,,
period1,sc01,t8508, 1.502769549 ,,
period1,sc01,t8509, 1.502769549 ,,
period1,sc01,t8510, 1.502769549 ,,
period1,sc01,t8511, 1.502769549 ,,
period1,sc01,t8512, 1.502769549 ,,
period1,sc01,t8513, 1.502769549 ,,
period1,sc01,t8514, 1.502769549 ,,
period1,sc01,t8515, 0 ,,
period1,sc01,t8516, 0 ,,
period1,sc01,t8517, 0 ,,
period1,sc01,t8518, 0 ,,
period1,sc01,t8519, 0 ,,
period1,sc01,t8520, 0 ,,
period1,sc01,t8521, 0 ,,
period1,sc01,t8522, 0 ,,
period1,sc01,t8523, 0 ,,
period1,sc01,t8524, 0 ,,
period1,sc01,t8525, 0 ,,
period1,sc01,t8526, 0 ,,
period1,sc01,t8527, 0 ,,
